%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=521288629, 2018/02/22 2:21:47.35)
44 617  8.000004377522298427e+00 0 0 2.012551e+01 4.747461e+01 3.639207e+01 -7.914243e+00 1.386378e-01 1.177024e+02 9.677539e+00 3.907829e+01 1.643731e+01 8.568228e+01 3.671016e+01 1.596589e+01 1.962424e+01 -3.529690e+00 1.990183e+01 6.124192e+01 4.766429e+01 2.046889e+01 5.542900e+00 4.994696e+01 4.658200e+01 2.020838e+01 9.002213e-01 1.522457e+01 1.689764e+01 1.022742e+02 1.437986e+01 4.726828e+01 4.286849e+01 7.504594e+01 1.641001e+01 3.177032e+01 -1.284430e+00 9.185192e-01 2.667958e-03 4.555317e-01 
45 631  8.001187248507589445e+00 0 0 5.497710e+01 2.692512e+01 2.861179e+01 5.939548e+00 4.796718e-01 1.005609e+02 2.050987e+01 5.372317e+01 5.855847e+00 7.037118e+01 3.692529e+01 3.224876e+01 3.341903e+01 1.214674e+01 4.739750e+01 6.119138e+01 5.559107e+01 3.236275e+01 -4.250417e+00 6.177415e+01 5.580993e+01 6.431335e+00 8.698422e+00 -4.535848e+00 2.472916e+01 7.483288e+01 3.271733e+01 5.091385e+01 3.573351e+01 7.631903e+01 2.524012e+01 3.063936e+01 -3.445647e-02 9.333170e-01 -2.117363e+00 7.513322e-02 
46 645  8.000139171204258659e+00 0 0 6.421460e+01 4.337996e+01 3.280192e+01 -3.605700e+00 6.448484e+00 8.022184e+01 3.206345e+01 2.967724e+00 1.507433e+01 7.446809e+01 5.196771e+01 1.549948e+01 4.726109e+01 2.821952e+01 2.010821e+01 4.448465e+01 3.361053e+01 2.459578e+01 6.671009e+00 8.413379e+01 4.593462e+01 1.182099e+01 2.622157e+01 -9.806076e+00 3.364342e+01 8.078231e+01 2.047180e+01 4.310164e+01 3.505353e+01 1.034480e+02 3.456311e+01 2.527805e+01 5.117220e-01 2.647729e+00 -2.351757e+00 6.636552e-01 
47 659  8.000000949456522292e+00 0 0 2.957286e+01 3.517451e+01 3.886204e+01 -1.523519e+01 1.023714e+01 9.562213e+01 3.891408e+01 3.827879e+01 1.215179e+01 3.704556e+01 3.686679e+01 3.084835e+01 4.069042e+01 7.426580e+00 3.475241e+01 4.839446e+01 4.307474e+01 1.788337e+01 1.929057e+00 7.289162e+01 4.348652e+01 3.993253e+00 4.415765e+01 8.652938e+00 2.456180e+01 8.184286e+01 -8.593762e-01 5.526779e+01 2.152684e+01 8.373518e+01 2.412759e+01 7.622969e+00 3.590096e-01 -2.682163e-01 1.322509e+00 7.110546e-01 
48 673  8.000155626493095085e+00 0 0 5.026308e+01 4.131778e+01 4.351889e+01 -1.106336e+01 -2.701371e+00 8.378534e+01 3.234950e+01 2.952112e+01 3.399269e+01 4.703707e+01 5.727230e+01 2.110290e+01 3.101179e+01 2.546500e+00 3.606499e+01 4.010551e+01 3.206639e+01 2.241558e+01 -3.706283e+00 8.661830e+01 2.870235e+01 8.988085e+00 4.096078e+01 -2.128150e+01 -1.080597e+00 6.143646e+01 3.120062e+01 4.904542e+01 3.565809e+01 7.558052e+01 1.510339e+01 2.926146e+01 -8.152679e-02 1.610488e-01 -8.718312e-01 -1.288316e+00 
49 687  8.000582716412040440e+00 0 0 5.656384e+01 4.216236e+01 4.811869e+01 -8.420922e+00 -2.005406e+01 9.386605e+01 2.621611e+00 5.245927e+01 3.350483e+01 5.005262e+01 5.010574e+01 1.579812e+01 3.789693e+01 3.829413e+00 2.953283e+01 5.115824e+01 4.039310e+01 2.721499e+01 -1.265751e-01 8.537999e+01 3.189239e+01 1.578885e+01 4.636656e+01 -2.936512e-01 8.827820e+00 5.197126e+01 2.357364e+01 5.225135e+01 3.985261e+01 8.375316e+01 5.960240e+00 2.291015e+01 7.806016e-01 1.418004e+00 2.413952e-02 -1.473187e-01 
50 701  8.000116422313697129e+00 0 0 2.977864e+01 4.307335e+01 5.473692e+01 -5.006758e+00 6.618152e+00 8.194957e+01 -5.760541e-01 5.096068e+01 2.013716e+01 5.741262e+01 6.136155e+01 4.463464e+01 2.846087e+01 -9.405834e+00 2.816181e+01 4.359824e+01 2.345562e+01 1.641151e+01 1.342444e+00 7.821589e+01 3.383266e+01 -9.204822e+00 3.794285e+01 9.228646e+00 2.908767e+01 7.252889e+01 2.212709e+01 5.026933e+01 3.318818e+01 8.314355e+01 2.660945e+01 4.458134e+01 -1.342065e+00 3.585031e-01 -1.711218e+00 1.750131e+00 
51 715  8.000067607213704690e+00 0 0 2.100254e+01 2.604150e+01 5.324933e+01 1.432427e+01 8.123650e+00 7.155233e+01 6.751470e+00 4.384958e+01 1.180303e+01 6.129269e+01 6.653251e+01 2.675316e+01 1.116286e+01 -2.415522e+01 2.247696e+01 4.557079e+01 3.397281e+01 2.518072e+00 1.400141e+01 7.206739e+01 3.741226e+01 -3.020662e+01 3.962693e+01 -2.415911e+01 1.093157e+01 7.627434e+01 1.695834e+01 2.536059e+01 1.306515e+01 9.614249e+01 1.155375e+01 4.606708e+01 1.555978e+00 8.222361e-03 -7.499600e-01 1.743370e-01 
52 729  8.000696256698558884e+00 0 0 3.722845e+01 5.475021e+00 5.669909e+01 2.467994e+01 -9.636488e+00 9.931402e+01 2.415112e+00 4.504924e+01 4.194973e+01 4.390694e+01 3.735623e+01 6.539537e+01 4.480185e+01 2.198843e+01 4.724087e+01 6.894293e+01 1.763372e+01 1.896130e+01 4.307648e+00 5.528264e+01 3.026525e+01 -7.717469e+00 4.253319e+01 2.230091e+01 3.552190e+01 5.007900e+01 2.555947e+01 2.775806e+01 2.571510e+01 9.041430e+01 2.646954e+01 1.853009e+01 9.187690e-01 2.808687e-01 -3.169934e-01 1.255067e-01 
53 743  8.000311163749829646e+00 0 0 4.965418e+01 3.157842e+01 5.307913e+01 2.641761e+01 -4.474873e+00 9.531374e+01 -2.178812e+01 4.483715e+01 4.061994e+01 4.847252e+01 5.620720e+01 5.449627e+01 2.942384e+01 1.612961e+01 3.466945e+01 3.947545e+01 2.864383e+01 1.403499e+01 -5.091767e+00 5.092007e+01 1.299293e+01 1.042396e+01 5.877661e+01 3.309359e+01 4.205181e+01 3.109353e+01 1.529248e+01 3.605988e+01 8.803021e+00 8.707130e+01 9.165223e+00 3.180157e+01 -1.316514e+00 -1.664172e+00 -4.608702e-01 1.763983e-02 
54 757  8.000098252974863655e+00 0 0 2.738922e+01 3.699876e+01 5.557786e+01 2.563021e+01 2.104035e+00 7.929673e+01 1.804448e+01 4.649537e+01 3.208527e+01 5.618142e+01 5.944859e+01 4.757582e+01 2.654352e+01 1.741473e+01 4.655223e+01 6.732510e+01 2.673259e+01 2.440339e+01 -2.326162e+01 8.667475e+01 4.773854e+01 -7.252669e+00 2.273715e+01 -2.723649e+01 2.811632e+01 6.759709e+01 3.360297e+01 1.455922e+01 2.084013e+01 6.314972e+01 2.853152e+01 2.087536e+00 9.425133e-01 -1.055805e+00 9.912264e-03 -9.833095e-01 
55 771  8.000050953144322463e+00 0 0 3.727510e+01 3.765009e+01 6.329248e+01 8.455280e+00 4.384754e+00 1.159548e+02 1.937553e+00 2.578898e+01 5.405190e+01 3.589371e+01 5.957540e+01 4.043983e+01 1.937533e+01 1.144197e+01 5.734719e+01 6.841829e+01 4.453056e+00 2.462572e+01 1.534808e+01 6.931617e+01 2.800384e+01 -6.927359e+00 2.186490e+01 4.713340e+00 3.785387e+01 7.622312e+01 1.330225e+01 2.355426e+01 3.225151e+01 9.024589e+01 2.087986e+01 5.417686e+01 8.074809e-01 -7.138147e-03 1.202818e+00 -2.366210e+00 
56 785  8.000002833128966984e+00 0 0 1.366218e+01 4.578405e+01 6.430666e+01 -8.215078e+00 4.722594e+00 9.574378e+01 1.176794e+01 3.753820e+01 3.331358e+01 2.623605e+01 4.760508e+01 3.390751e+01 2.810380e+01 2.318634e+01 3.416231e+01 8.035725e+01 3.136473e+01 1.150349e+01 1.150077e+01 6.554497e+01 2.721392e+01 -1.611640e+01 5.434166e+01 3.169696e+00 4.763357e+01 9.330198e+01 -1.395969e+01 2.144175e+01 3.430177e+01 8.601112e+01 7.288641e+00 2.834463e+01 3.287419e+00 3.307485e-01 1.025888e+00 -2.983018e-01 
57 799  8.000465674478212108e+00 0 0 2.464515e+01 3.316321e+01 6.968449e+01 1.111999e+01 -1.491577e+01 9.374715e+01 1.904215e+01 2.561657e+01 4.036198e+01 4.462606e+01 5.464808e+01 6.926138e+01 1.600182e+01 1.753141e+01 3.056767e+01 6.806301e+01 2.048748e+01 3.018536e+01 7.181612e+00 5.976927e+01 1.977097e+01 -3.344900e+00 5.197964e+01 -4.477947e+00 1.417739e+01 8.493241e+01 -1.167815e+01 -4.952622e+00 1.550465e+01 6.443482e+01 5.373445e+00 3.733961e+01 1.740210e+00 6.996421e-01 1.217264e+00 -3.791839e-01 
58 813  8.000022641218688335e+00 0 0 5.249294e+01 2.933345e+01 8.399370e+01 5.048845e+00 -4.416436e+00 9.747059e+01 3.534495e+01 1.856570e+01 3.506320e+01 6.513749e+01 4.890107e+01 5.471073e+01 2.459109e+01 3.467213e+01 6.940566e+01 6.674325e+01 5.523488e+01 4.758054e+01 -2.611753e-01 5.645146e+01 3.577457e+01 1.180837e+01 4.455824e+01 1.314393e+01 6.310107e+00 8.601266e+01 1.227316e+01 2.288270e+01 4.705568e+01 7.548423e+01 1.368072e+01 4.635696e+01 2.646041e-01 -4.011458e-02 2.269858e-01 1.050206e-01 
59 827  8.000104351534158553e+00 0 0 2.865977e+01 4.668922e+01 7.275541e+01 1.750274e+01 1.585922e+01 8.654025e+01 1.017468e+01 1.778586e+01 4.692377e+01 5.018616e+01 6.794680e+01 4.962963e+01 2.388468e+01 9.292895e+00 5.254573e+01 6.972432e+01 2.881957e+01 3.401486e+01 8.708566e+00 5.816829e+01 3.332933e+01 -3.803705e+00 2.374312e+01 1.142055e+01 4.061429e+01 6.864111e+01 8.199134e+00 -1.471671e+01 5.609103e+01 8.429186e+01 9.334807e+00 4.951089e+01 1.046734e+00 1.021526e-02 2.255007e-01 3.090995e-01 
60 841  8.000000960362164903e+00 0 0 3.340071e+01 2.611270e+01 6.575918e+01 -9.518819e+00 2.253525e+01 8.709769e+01 2.417645e+01 2.118413e+01 5.788352e+01 3.994599e+01 7.161082e+01 5.138170e+01 3.693752e+01 -2.015305e-01 4.892304e+01 8.649903e+01 2.735540e+01 6.382976e+01 1.096260e+01 5.115302e+01 3.236699e+01 5.321238e+00 5.428903e+01 1.243606e+01 3.873945e+01 8.512621e+01 1.808550e+01 -2.290837e+01 5.115008e+01 8.502315e+01 1.357669e+01 4.027206e+01 3.254004e+00 -5.449293e-01 -5.376530e-01 1.539359e-01 
61 855  8.000006675094342157e+00 0 0 4.921777e+01 2.292356e+01 7.817287e+01 7.964694e+00 2.376553e+01 8.895309e+01 2.572177e+01 2.011272e+01 3.867394e+01 4.597738e+01 4.619749e+01 4.507564e+01 2.449373e+01 2.412323e+01 5.233804e+01 7.803653e+01 1.007642e+01 4.051706e+01 2.926024e+01 7.448271e+01 3.017890e+01 1.626260e+00 3.191399e+01 -1.406841e+00 3.699510e+01 6.878498e+01 9.932382e+00 5.739732e+00 5.521777e+01 1.046627e+02 1.408329e+01 2.182464e+01 2.276513e+00 -6.945442e-02 3.593435e-01 3.256079e-01 
62 869  8.000004698098408085e+00 0 0 3.966606e+01 3.504130e+01 9.071586e+01 7.612949e+00 8.966456e+00 6.312827e+01 4.245604e+01 7.028257e+00 3.356435e+01 3.576834e+01 5.929544e+01 4.429730e+01 3.118981e+01 2.899240e+01 6.589416e+01 6.941036e+01 7.315783e+00 5.404487e+01 2.067701e+01 5.806545e+01 1.744984e+01 -2.329275e+01 3.479931e+01 -1.174341e+01 2.761976e+01 6.052221e+01 8.104400e+00 -1.189030e+01 6.176435e+01 9.071575e+01 1.324239e+01 2.478266e+01 2.871717e+00 5.010924e-01 2.167510e-03 1.733977e+00 
63 883  8.000321286253333497e+00 0 0 4.716149e+01 1.739538e+01 8.927553e+01 1.398694e+01 2.697037e+01 8.549992e+01 3.940993e+01 1.572046e+01 3.941252e+01 5.768495e+01 7.622550e+01 4.644564e+01 3.676713e+01 2.225393e+01 2.700206e+01 7.866180e+01 1.186547e+01 6.038089e+01 2.312782e+01 7.956826e+01 3.425629e+01 -4.150577e-01 4.409795e+01 -1.295852e+01 4.384633e+01 7.882282e+01 2.088118e+01 8.612729e+00 4.346100e+01 9.574123e+01 1.890953e+01 1.359752e+01 2.669734e+00 -5.275758e-01 5.285651e-01 1.792446e-02 
64 897  8.000119977175799590e+00 0 0 3.436815e+01 2.452154e+01 7.907206e+01 1.943871e+01 1.108131e+01 7.543953e+01 2.486660e+01 2.416838e+01 2.244828e+01 5.819891e+01 5.523953e+01 5.482685e+01 2.722182e+01 1.714913e+01 2.081692e+01 5.246927e+01 6.981803e+00 5.889127e+01 -2.219933e+00 5.900882e+01 2.255238e+01 1.973975e+00 5.746695e+01 -6.511263e-01 4.228915e+01 7.968989e+01 1.714169e-01 -1.576950e+01 2.379191e+01 9.229353e+01 1.955336e+01 2.070146e+00 4.247246e-01 -3.212994e-01 -1.982202e-01 1.107741e-01 
65 911  8.000104532955754522e+00 0 0 4.018472e+01 6.113277e+00 8.981362e+01 1.229576e+01 1.195881e+01 7.093358e+01 2.394842e+01 4.120192e+01 3.427740e+01 6.802215e+01 6.506958e+01 4.403926e+01 2.109573e+01 3.411431e+00 3.899631e+01 6.148100e+01 7.914259e+00 4.331501e+01 1.987957e+01 6.159372e+01 2.795087e+01 -7.073664e+00 5.052481e+01 -1.177748e+01 2.058890e+01 7.349415e+01 2.444575e+01 4.946937e+00 3.312356e+01 1.072942e+02 2.153921e+01 2.794332e+01 1.188628e+00 -8.291865e-01 -1.319715e+00 -6.214521e-01 
66 925  8.000275226395823225e+00 0 0 3.290710e+01 2.147982e+01 7.031116e+01 1.500940e+01 1.488783e+01 7.424683e+01 4.542113e+01 2.303961e+01 3.156922e+01 5.666986e+01 4.173660e+01 4.983870e+01 2.077604e+01 1.785677e+01 4.970195e+01 6.970976e+01 8.063941e+00 4.662156e+01 1.644947e+01 7.758487e+01 2.432931e+01 -6.208397e+00 5.778052e+01 9.385325e+00 1.971516e+01 6.115927e+01 3.170042e+00 9.963429e+00 5.120870e+01 1.120394e+02 2.935161e+01 3.030537e+01 -1.658995e-02 9.103078e-01 -9.463393e-01 1.138626e+00 
67 939  8.000014440732375220e+00 0 0 1.869444e+01 1.861277e+01 7.467631e+01 7.709846e+00 1.468623e+01 8.145897e+01 3.569616e+01 4.052520e+01 2.543882e+01 4.227141e+01 5.235121e+01 4.606325e+01 4.693279e+01 -5.955421e+00 5.748954e+01 6.911798e+01 8.185760e+00 5.641636e+01 2.742648e+01 8.493931e+01 3.064210e+01 1.351264e+01 5.200051e+01 -3.767240e+00 3.972025e+01 5.955307e+01 1.297587e+01 1.962173e+01 5.341381e+01 1.024359e+02 1.306993e+01 2.831993e+01 1.056723e-01 -8.178041e-02 -1.864978e+00 9.964620e-01 
68 953  8.000302605936182587e+00 0 0 1.324587e+01 2.035065e+01 6.722271e+01 -7.442968e+00 1.579345e+01 7.304175e+01 3.937511e+01 2.812584e+01 2.373111e+01 5.166326e+01 4.762413e+01 3.188866e+01 3.820899e+01 5.054303e+00 3.742238e+01 5.203686e+01 1.403320e+01 4.238898e+01 4.605131e+01 7.850967e+01 2.696450e+01 1.409887e+01 5.911344e+01 4.784177e+00 2.623701e+01 6.106365e+01 7.023630e+00 4.981794e+00 4.190174e+01 8.402605e+01 1.570971e+01 2.395510e+01 1.739557e-02 3.312266e-01 -3.633453e-01 1.428781e+00 
69 967  8.000096223961495667e+00 0 0 3.820112e+01 1.313977e+01 6.992548e+01 -3.364460e+00 2.181687e+01 7.725866e+01 5.218691e+01 2.373153e+01 1.525934e+01 4.258859e+01 4.770292e+01 4.315289e+01 4.362937e+01 1.107926e+01 4.521022e+01 6.349572e+01 1.444059e+01 7.377804e+01 3.872519e+01 9.211008e+01 1.966903e+01 1.958282e+01 5.644497e+01 9.598936e+00 2.812708e+01 8.048033e+01 1.320068e+01 1.460721e+01 4.529916e+01 7.823631e+01 1.067486e+01 2.402767e+01 1.035953e+00 -1.432264e+00 -3.352876e-01 8.414308e-02 
70 981  8.000203782599143665e+00 0 0 3.990427e+01 2.954103e+01 8.374667e+01 -4.324444e+00 3.158780e+01 7.960928e+01 3.751854e+01 3.589843e+01 2.949726e+01 4.085970e+01 7.337511e+01 4.063306e+01 5.227865e+01 8.790973e-01 5.781854e+01 5.960180e+01 1.325902e+01 5.617871e+01 1.859666e+01 9.902844e+01 3.327263e+01 2.204170e+01 7.582576e+01 1.557135e+01 2.833047e+01 7.858429e+01 1.051856e+01 5.418215e-01 6.236924e+01 1.047434e+02 8.503412e+00 1.886139e+01 1.039035e+00 2.437688e-02 -2.068214e-01 4.130509e-02 
71 995  8.000023619780082029e+00 0 0 3.878264e+01 3.792721e+01 7.107198e+01 -6.885408e-01 1.930363e+01 8.606287e+01 4.085947e+01 3.315819e+01 5.235936e+00 4.997790e+01 6.500418e+01 4.671745e+01 3.844007e+01 4.242809e+00 3.228490e+01 4.909591e+01 1.567403e+01 5.350249e+01 3.170124e+01 8.543897e+01 2.520605e+01 1.073689e+01 6.724035e+01 5.479270e+00 2.779042e+01 5.816289e+01 1.657876e+01 -3.975016e+00 5.426004e+01 1.063657e+02 1.933793e+01 3.104994e+01 7.812409e-01 1.854776e-01 -9.474842e-01 4.270554e-01 
72 1009  8.000012913911122681e+00 0 0 2.850020e+01 4.404133e+01 7.971079e+01 4.168679e+00 2.083049e+01 7.648993e+01 2.147827e+01 1.883614e+01 1.594531e+01 4.571218e+01 5.460958e+01 4.714520e+01 5.540885e+01 1.232421e+01 4.612402e+01 4.346967e+01 1.612257e+01 6.535376e+01 2.091592e+01 1.097352e+02 4.648500e+01 1.627532e+01 7.007090e+01 1.200763e+01 2.451343e+01 6.586014e+01 1.306707e+01 2.299730e+00 5.366210e+01 9.670840e+01 1.143602e+01 3.046627e+01 2.364889e-01 3.593593e-03 -1.297415e+00 -3.062667e-01 
73 1023  8.000002698584731675e+00 0 0 4.365111e+01 4.118649e+01 7.264491e+01 3.274028e+00 1.366928e+01 6.007665e+01 3.088723e+01 1.818096e+01 2.312934e+01 5.684358e+01 4.649913e+01 5.488941e+01 4.037204e+01 1.182478e+01 5.425686e+01 3.122245e+01 -6.393348e+00 5.105644e+01 3.268425e+01 1.035840e+02 4.062478e+01 3.874715e+00 6.153168e+01 1.657407e+01 3.167566e+01 6.307229e+01 1.094049e+01 -1.234411e+01 4.209678e+01 8.713777e+01 -4.866259e+00 2.347371e+01 -1.021455e+00 5.606337e-02 -2.678690e-01 -1.166759e-01 
74 1037  8.001878729703031823e+00 0 0 2.913546e+01 3.833428e+01 7.803787e+01 1.034419e+00 2.941807e+01 5.572815e+01 4.266198e+01 8.205856e+00 1.066239e+01 4.931895e+01 6.756503e+01 4.481319e+01 3.904394e+01 7.006291e+00 4.219904e+01 3.940088e+01 -7.184325e+00 6.315240e+01 3.376303e+01 9.803111e+01 3.665211e+01 1.060922e+01 7.171552e+01 2.368140e+01 3.385092e+01 6.622080e+01 1.206397e+01 -1.649696e+01 4.448533e+01 8.651078e+01 2.000126e+01 2.205761e+01 1.100599e+00 1.836166e+00 -1.868844e+00 4.836041e-01 
75 1051  8.001592495014921980e+00 0 0 3.082608e+01 4.622432e+01 7.029787e+01 9.978148e+00 1.897739e+01 8.025856e+01 2.292589e+01 1.714398e+01 2.089227e+01 7.480837e+01 6.694121e+01 5.273763e+01 3.456102e+01 8.625978e+00 4.315240e+01 4.312087e+01 6.718292e+00 5.527743e+01 4.409766e+01 1.020675e+02 3.132516e+01 -2.138313e+00 5.450463e+01 7.363089e+00 2.816157e+01 6.962458e+01 1.269545e+01 -9.634286e-01 3.941982e+01 9.597468e+01 2.525575e+01 3.060199e+01 1.509269e+00 2.667273e-01 4.670794e-02 3.990608e-02 
76 1065  8.000104155582729248e+00 0 0 4.457726e+01 3.426342e+01 6.764278e+01 8.215231e+00 1.603606e+01 9.564842e+01 1.736532e+01 1.313574e+01 8.572208e+00 7.200332e+01 6.491358e+01 6.422004e+01 2.270132e+01 7.666062e+00 5.166013e+01 4.648426e+01 1.143825e+01 4.150063e+01 4.046273e+01 9.531462e+01 3.338612e+01 4.520214e+00 5.785012e+01 1.712738e+01 3.520856e+01 7.802792e+01 1.826450e+01 1.639150e+00 4.293976e+01 8.297332e+01 1.679807e+01 3.696175e+01 2.050551e+00 9.024691e-01 5.106975e-01 -1.342662e-01 
77 1079  8.000022322724902324e+00 0 0 3.515403e+01 3.095796e+01 6.492872e+01 1.553162e+01 -3.535583e+00 9.705442e+01 2.308318e+01 1.975157e+01 5.506500e+00 7.462523e+01 7.282068e+01 5.973891e+01 2.280099e+01 4.678803e+00 6.702304e+01 4.456288e+01 2.933318e+01 5.742644e+01 3.640833e+01 1.016209e+02 3.432474e+01 5.036986e+00 7.197320e+01 1.867522e+01 4.184112e+01 7.940680e+01 2.447972e+01 6.557959e+00 3.262797e+01 9.715976e+01 2.134233e+01 4.386222e+01 7.314253e-01 2.417485e-02 -4.724693e-03 -1.111223e+00 
78 1093  8.000009189170096846e+00 0 0 2.239071e+01 3.933064e+01 7.538841e+01 8.500165e+00 1.837239e+01 9.255966e+01 3.653199e+01 2.282633e+01 -6.905649e+00 6.846375e+01 5.931680e+01 5.697171e+01 3.113432e+01 1.619835e+00 5.323119e+01 4.159091e+01 1.741810e+01 5.925909e+01 1.808197e+01 8.746019e+01 4.175492e+01 -3.984471e+00 6.233012e+01 2.547285e+01 4.286295e+01 7.935696e+01 3.171160e+01 1.668412e+01 4.829891e+01 7.372952e+01 2.424013e+01 3.339077e+01 1.076769e+00 -7.618230e-01 -6.369752e-01 -1.251305e+00 
79 1107  8.000796107189627193e+00 0 0 3.824850e+01 4.607346e+01 5.964293e+01 1.716818e+01 3.990569e+01 8.304863e+01 3.627423e+01 1.503100e+01 6.359477e+00 7.047058e+01 6.420340e+01 5.907210e+01 2.199478e+01 -1.376406e+01 5.585076e+01 4.747140e+01 9.127494e+00 5.817545e+01 3.300168e+01 9.639543e+01 3.955716e+01 1.786679e+01 7.795797e+01 2.227232e+01 5.326429e+01 8.368598e+01 2.098387e+01 -3.950890e+00 4.052587e+01 8.038213e+01 2.706471e+01 2.662706e+01 3.725560e+00 2.821537e-02 -1.079377e+00 -6.132509e-01 
80 1121  8.000000764446035362e+00 0 0 3.972837e+01 4.366006e+01 7.378857e+01 4.304457e+00 2.644078e+01 8.297385e+01 1.733028e+01 3.007601e+01 2.022993e+00 7.544911e+01 6.624242e+01 6.233522e+01 2.407166e+01 -1.223441e+00 5.532465e+01 4.253801e+01 1.459417e+01 6.084405e+01 3.265308e+01 9.578473e+01 4.206350e+01 -1.759642e+00 6.605215e+01 1.223758e+01 4.399139e+01 7.763486e+01 2.632654e+01 2.051413e+00 3.452682e+01 8.573589e+01 3.709689e+01 3.681730e+01 1.208119e+00 7.351456e-01 -1.170746e+00 3.368205e-01 
81 1135  8.000047990036843970e+00 0 0 3.735989e+01 2.770021e+01 8.529730e+01 2.223002e+00 2.409635e+01 1.025411e+02 7.456816e+00 2.318243e+01 -2.040366e+00 7.065234e+01 6.888056e+01 7.711299e+01 2.236410e+01 -7.990415e+00 4.389976e+01 5.756621e+01 1.051030e+01 7.204106e+01 2.321610e+01 9.495871e+01 3.603281e+01 1.388948e+01 7.471941e+01 3.966944e+01 3.515608e+01 6.203457e+01 2.428775e+01 8.506946e+00 3.185869e+01 8.421563e+01 2.860832e+01 4.587622e+01 2.731711e+00 1.722458e-01 -8.117916e-01 2.810694e-01 
82 1149  8.000001604012961565e+00 0 0 3.894211e+01 3.628118e+01 7.698934e+01 2.233711e+01 2.303226e+01 9.365548e+01 2.268818e+01 2.123026e+01 -9.236385e+00 6.297883e+01 6.635837e+01 5.726608e+01 2.531714e+01 1.247224e+00 5.214301e+01 6.040369e+01 2.018689e+01 6.875605e+01 2.182372e+01 8.185975e+01 3.676172e+01 1.599254e+01 7.462199e+01 2.588362e+01 3.805034e+01 8.265180e+01 2.904747e+01 1.216936e+01 3.447487e+01 6.277403e+01 1.910127e+01 4.678042e+01 2.157343e-01 -1.558424e-01 -2.119316e+00 -5.034600e-01 
83 1163  8.000010208967051284e+00 0 0 5.030559e+01 3.641450e+01 7.809095e+01 1.140999e+01 2.136552e+01 9.221441e+01 2.267752e+01 1.732878e+01 -1.194746e+00 5.727679e+01 6.845289e+01 5.029731e+01 2.881448e+01 1.091569e+00 3.578270e+01 5.752354e+01 1.765090e+01 6.200518e+01 3.656049e+01 8.538396e+01 3.765891e+01 -1.315666e+00 6.799834e+01 4.177374e+01 3.967403e+01 5.950900e+01 2.947239e+01 6.344657e+00 3.260937e+01 7.526877e+01 1.612727e+01 3.907123e+01 1.465246e+00 -6.196774e-01 -1.063411e+00 3.028465e-01 
84 1177  8.000072282726044648e+00 0 0 4.472212e+01 3.192810e+01 7.580313e+01 1.045230e+01 1.051110e+01 1.132321e+02 2.160611e+01 2.194811e+01 -6.426930e+00 6.548957e+01 6.305254e+01 5.217400e+01 1.984030e+01 2.025633e+00 3.033389e+01 4.211870e+01 2.378146e+01 7.172187e+01 2.307944e+01 9.662967e+01 4.386858e+01 1.015218e+01 5.924815e+01 1.165851e+01 3.384263e+01 7.352613e+01 2.834384e+01 6.123243e+00 2.574024e+01 8.799861e+01 1.128373e+01 5.094072e+01 9.035894e-01 -6.582108e-01 -2.413151e+00 -5.267246e-01 
85 1191  8.000085301104890689e+00 0 0 2.765478e+01 2.273155e+01 7.907651e+01 2.546172e+01 1.251356e+01 9.697023e+01 2.911664e+01 1.193525e+01 6.348359e+00 6.782896e+01 6.350870e+01 5.294330e+01 2.220268e+01 1.308617e+01 3.756710e+01 4.855413e+01 2.533654e+01 6.892593e+01 2.331825e+01 8.414582e+01 5.351621e+01 8.214157e+00 7.931339e+01 1.485781e+01 3.338377e+01 6.279365e+01 3.866910e+01 1.621460e+01 2.445870e+01 7.529082e+01 2.503379e+01 4.295033e+01 -4.753103e-01 1.996324e-01 -1.043631e+00 1.831893e+00 
86 1205  8.000007613715816035e+00 0 0 4.590331e+01 4.055636e+01 8.671336e+01 1.491623e+01 2.179115e+01 9.147705e+01 2.828440e+01 1.493251e+01 -1.187022e+00 6.076289e+01 7.631351e+01 5.174508e+01 2.631827e+01 1.154208e+01 3.796364e+01 4.090928e+01 2.456311e+01 8.424596e+01 2.784417e+01 8.982414e+01 5.503036e+01 1.301627e+00 7.380632e+01 1.388669e+01 4.167199e+01 6.253018e+01 4.368178e+01 1.810677e+01 3.418321e+01 7.815756e+01 1.706892e+01 4.068752e+01 1.355113e+00 1.411825e-01 -7.156137e-01 2.122073e+00 
87 1219  8.000044749496399987e+00 0 0 3.806253e+01 2.304475e+01 8.568525e+01 2.267977e+01 1.994921e+01 9.841596e+01 3.866512e+01 2.139784e-01 -4.281008e+00 6.801579e+01 7.635399e+01 5.064156e+01 2.567430e+01 9.329165e+00 2.825036e+01 3.978215e+01 1.879454e+01 7.507561e+01 2.605614e+01 8.343987e+01 4.755800e+01 1.420756e+01 8.440699e+01 2.324834e+01 3.916724e+01 6.402966e+01 3.625991e+01 9.027792e+00 3.209352e+01 6.546944e+01 5.833560e+00 3.985223e+01 5.946367e-01 -6.689506e-03 -1.255948e+00 2.071324e+00 
